lap2-0.csv,lap2-0.csv (from view of ref lap),lap2-1.csv,lap2-1.csv (from view of ref lap),lap2-10.csv,lap2-10.csv (from view of ref lap),lap2-11.csv,lap2-11.csv (from view of ref lap),lap2-12.csv,lap2-12.csv (from view of ref lap),lap2-13.csv,lap2-13.csv (from view of ref lap),lap2-14.csv,lap2-14.csv (from view of ref lap),lap2-15.csv,lap2-15.csv (from view of ref lap),lap2-16.csv,lap2-16.csv (from view of ref lap),lap2-2.csv,lap2-2.csv (from view of ref lap),lap2-3.csv,lap2-3.csv (from view of ref lap),lap2-4.csv,lap2-4.csv (from view of ref lap),lap2-5.csv,lap2-5.csv (from view of ref lap),lap2-6.csv,lap2-6.csv (from view of ref lap),lap2-7.csv,lap2-7.csv (from view of ref lap),lap2-8.csv,lap2-8.csv (from view of ref lap),lap2-9.csv,lap2-9.csv (from view of ref lap),lap3-0.csv,lap3-0.csv (from view of ref lap),lap3-1.csv,lap3-1.csv (from view of ref lap),lap3-2.csv,lap3-2.csv (from view of ref lap),lap3-3.csv,lap3-3.csv (from view of ref lap),lap3-4.csv,lap3-4.csv (from view of ref lap)
,,41.4779082818,,23.2153612237,,41.6442843741,,,,,,,,1096.73942706,,,,,,,,,,7.04177875767,,,,,,,,,,,,,,,,,,,
,,43.6793861299,,27.3517284255,,45.2707150129,,,,,,,,1095.81862214,,,,,,,,,,6.59897737963,,,,,,,,,,,,,,,,,,,
,,44.1785541313,,30.7642314282,,47.0841189411,,,,,,,,1095.6970064,,,,,,,,,,6.96776011116,,,,,,,,,,,,,,,,,,,
,,44.5603028192,,33.6285520535,,49.3604668397,,,,,,,,1094.71115257,,,,,,,,,,7.74771094293,,,,,,,,,,,,,,,,,,,
,,43.1725440608,,40.7227838341,,51.0519354727,,,,,,,,1094.36556168,,,,,,,,,,4.67621793187,,,,,,,,,,,,,,,,,,,
,,41.8444930265,,44.529696526,,52.4745593837,,,,,,,,1094.79755034,,,,,,,,,,2.45596806243,,,,,,,,,,,,,,,,,,,
,,38.9943635219,,49.0046623075,,56.30461370553055,,,,,,,,1095.22953905,,,,,,,,,,0.925197660631,,,,,,,,,,,,,,,,,,,
,,34.8034845888,,51.2568575894,,58.6555082892,,,,,,,,1097.38225303,,,,,,,,,,5.76039306633,,,,,,,,,,,,,,,,,,,
,,30.2866124752,,54.4594880161,,61.9263610655,,,,,,,,1099.60608381,,,,,,,,,,11.3451299106,,,,,,,,,,,,,,,,,,,
,,25.1525917613,,58.6270259079,,65.1653173852,,,,,,,,1101.82991444,,,,,,,,,,17.1755224558,,,,,,,,,,,,,,,,,,,
,,18.3144208756,,61.2619011893,,68.6442220147,,,,,,,,1104.82021325,,,,,,,,,,23.4024910885,,,,,,,,,,,,,,,,,,,
,,10.984141565,,64.6008405392,,71.5395315913,,,,,,,,1106.82943789,,,,,,,,,,27.4200861952,,,,,,,,,,,,,,,,,,,
,,4.03618282612,,67.8942009619,,76.8831105795,,,,,,,,1110.39362762,,,,,,,,,,30.9532915008,,,,,,,,,,,,,,,,,,,
,,2.59348504677,,69.7090634554,,80.2023299371,,,,,,,,1113.97528892,,,,,,,,,,33.7274071873,,,,,,,,,,,,,,,,,,,
,,9.03536737421,,71.9833348851,,85.0278722294,,,,,,,,1117.55695023,,,,,,,,,,37.4302521095,,,,,,,,,,,,,,,,,,,
,,14.815568652,,74.5006008534,,89.1911177838,,,,,,,,1121.13861156,,,,,,,,,,40.9997950812,,,,,,,,,,,,,,,,,,,
,,18.7497475686,,76.782163712,,92.065500133,,,,,,,,1124.72027289,,,,,,,,,,43.6026274549,,,,,,,,,,,,,,,,,,,
,,22.0639731295,,79.01884212180663,,98.0404095883,,,,,,,,1128.30193417,,,,,,,,,,45.650542726,,,,,,,,,,,,,,,,,,,
,,25.2509803456,,81.2390906895,,100.154736257,,,,,,,,1131.8878078,,,,,,,,,,48.1194228401,,,,,,,,,,,,,,,,,,,
,,26.5401281863,,85.4140890138,,99.7180920656,,,,,,,,1136.25175528,,,,,,,,,,49.9495108009,,,,,,,,,,,,,,,,,,,
,,25.549536773,,87.4832349021,,98.998590064,,,,,,,,1140.61570268,,,,,,,,,,53.808779684,,,,,,,,,,,,,,,,,,,
,,26.6068916364,,88.2191423673,,97.25584018050711,,,,,,,,1144.24041777,,,,,,,,,,55.7253700444,,,,,,,,,,,,,,,,,,,
,,24.7577639947,,89.9180546039,,96.2027309111,,,,,,,,1153.43442164,,,,,,,,,,57.6705037233,,,,,,,,,,,,,,,,,,,
,,22.6825138642,,91.8578577691,,92.8254538233,,,,,,,,1158.04474811,,,,,,,,,,60.6998020526,,,,,,,,,,,,,,,,,,,
,,19.4058160059,,94.0275148263,,89.063715908,,,,,,,,1162.31487253,,,,,,,,,,63.2522677537,,,,,,,,,,,,,,,,,,,
,,15.1216758222,,95.8899696764,,85.825873857,,,,,,,,1167.2545041,,,,,,,,,,66.9283069563,,,,,,,,,,,,,,,,,,,
,,11.2067326959,,98.0208110262,,80.905652451,,,,,,,,1171.41232365,,,,,,,,,,71.9358313008,,,,,,,,,,,,,,,,,,,
,,5.19238271152,,99.7393372018,,75.807002036,,,,,,,,1176.41158477,,,,,,,,,,78.1635622894,,,,,,,,,,,,,,,,,,,
,,0.364377780623,,101.596894849,,72.3944681844,,,,,,,,1180.79831323,,,,,,,,,,83.204894593,,,,,,,,,,,,,,,,,,,
,,6.92317682211,,102.866528469,,66.3038955946,,,,,,,,1185.16717323,,,,,,,,,,87.4600683113,,,,,,,,,,,,,,,,,,,
,,13.573070611323551,,101.272624205,,59.8932221143,,,,,,,,1190.33118354,,,,,,,,,,92.5380820266,,,,,,,,,,,,,,,,,,,
,,21.6796300965,,102.042728738,,55.1440882537,,,,,,,,1205.65969329,,,,,,,,,,96.6055383584,,,,,,,,,,,,,,,,,,,
,,28.7621655467,,103.240212664,,49.3860710466,,,,,,,,1211.02296191,,,,,,,,,,100.257956802,,,,,,,,,,,,,,,,,,,
,,37.7130953329,,102.788288566,,42.8367865034,,,,,,,,1216.18697222,,,,,,,,,,104.142731657,,,,,,,,,,,,,,,,,,,
,,45.3332425284,,102.775904693,,39.0804118219,,,,,,,,1220.57370076,,,,,,,,,,106.865425403,,,,,,,,,,,,,,,,,,,
,,51.6313973497,,101.776780209,,33.9149221351,,,,,,,,1226.53286146,,,,,,,,,,107.899606895,,,,,,,,,,,,,,,,,,,
,,56.837378776,,100.931877032,,28.6896595752,,,,,,,,1230.92340077,,,,,,,,,,105.705811679,,,,,,,,,,,,,,,,,,,
,,61.3985893814,,99.8335347439,,23.7119907797,,,,,,,,1236.88778988,,,,,,,,,,106.193609629,,,,,,,,,,,,,,,,,,,
,,62.9950928333,,97.0266511359,,19.321374635,,,,,,,,1241.27974916,,,,,,,,,,106.011734146,,,,,,,,,,,,,,,,,,,
,,63.6424555723,,94.9970407649,,11.1388988767,,,,,,,,1245.7230083,,,,,,,,,,103.528442059,,,,,,,,,,,,,,,,,,,
,,62.6784281929,,92.9674303727,,6.94035932058,,,,,,,,1250.3762814,,,,,,,,,,100.598157677,,,,,,,,,,,,,,,,,,,
,,60.1139091759,,90.570137762,,4.39819185076,,,,,,,,1253.45725716,,,,,,,,,,95.3419778206,,,,,,,,,,,,,,,,,,,
,,57.1157505806,,86.4751342197,,1.25476083966,,,,,,,,1256.51096762,,,,,,,,,,90.6972078587,,,,,,,,,,,,,,,,,,,
,,53.1836799854,,82.6381580632,,0.843863352142,,,,,,,,1259.59194338,,,,,,,,,,85.6239071456,,,,,,,,,,,,,,,,,,,
,,47.3754319948,,78.6285584232,,3.84533424065,,,,,,,,1262.67291913,,,,,,,,,,81.2183056758,,,,,,,,,,,,,,,,,,,
,,40.1065192248,,74.1240802445,,6.88333321678,,,,,,,,1265.75389483,,,,,,,,,,76.2945068694,,,,,,,,,,,,,,,,,,,
,,31.1155668797,,67.7263469654,,7.48209295081,,,,,,,,1268.68382093,,,,,,,,,,69.4328434619,,,,,,,,,,,,,,,,,,,
,,22.4611311635,,62.6902852198,,9.92190596879,,,,,,,,1271.52698908,,,,,,,,,,61.1481745942,,,,,,,,,,,,,,,,,,,
,,13.7428989941,,56.5972789822,,10.4428554076,,,,,,,,1275.14722902,,,,,,,,,,55.8576885685,,,,,,,,,,,,,,,,,,,
,,2.20297300899,,49.80324242,,10.1301163852,,,,,,,,1279.65242567,,,,,,,,,,48.5235250984,,,,,,,,,,,,,,,,,,,
,,3.50421090262,,43.1569021716,,10.9401342513,,,,,,,,1283.51419499,,,,,,,,,,42.3401281421,,,,,,,,,,,,,,,,,,,
,,6.10668684734,,36.9545426734,,8.3968654283,,,,,,,,1287.37596425,,,,,,,,,,37.6803723563,,,,,,,,,,,,,,,,,,,
,,8.96027884173,,30.6644077383,,8.02103309949,,,,,,,,1290.4428829,,,,,,,,,,31.5992517941,,,,,,,,,,,,,,,,,,,
,,10.8169274436,,24.3742728713,,6.66745698531,,,,,,,,1294.86417183,,,,,,,,,,25.1308742889,,,,,,,,,,,,,,,,,,,
,,10.4970962445,,17.8290273375,,6.47914578222,,,,,,,,1299.26696165,,,,,,,,,,19.6006375666,,,,,,,,,,,,,,,,,,,
,,9.3576088489,,10.8787285658,,6.33239447914,,,,,,,,1302.89278856,,,,,,,,,,14.6176691819,,,,,,,,,,,,,,,,,,,
,,7.41138684409,,5.49980163521,,5.48807524735,,,,,,,,1307.31407732,,,,,,,,,,8.93980297485,,,,,,,,,,,,,,,,,,,
,,4.05310225051,,1.47349713019,,5.94954592416,,,,,,,,1310.93990425,,,,,,,,,,4.58941756015,,,,,,,,,,,,,,,,,,,
,,0.208445246439,,7.23935524139,,5.37586469558,,,,,,,,1313.7702691,,,,,,,,,,1.35993525925,,,,,,,,,,,,,,,,,,,
,,4.98688029437,,13.8235485615,,7.05582236028,,,,,,,,1318.32927178,,,,,,,,,,2.1512894718,,,,,,,,,,,,,,,,,,,
,,12.0993161467,,18.7986903463,,7.95646140622,,,,,,,,1321.39941608,,,,,,,,,,3.25308393099,,,,,,,,,,,,,,,,,,,
,,19.4570084054,,23.6069362942,,8.95101891885,,,,,,,,1325.26965858,,,,,,,,,,6.3859926692,,,,,,,,,,,,,,,,,,,
,,25.7204579381,,29.0932761337,,10.6036566944,,,,,,,,1328.36771332,,,,,,,,,,8.41753039967,,,,,,,,,,,,,,,,,,,
,,32.3153691399,,33.6483145727,,13.1683880254,,,,,,,,1331.43785767,,,,,,,,,,11.3264211669,,,,,,,,,,,,,,,,,,,
,,38.7784430287,,38.143838349,,15.4862845398,,,,,,,,1334.53591234,,,,,,,,,,11.9899378876,,,,,,,,,,,,,,,,,,,
,,45.0996969933,,41.5708162186,,17.551122568,,,,,,,,1336.83386893,,,,,,,,,,13.9238072267,,,,,,,,,,,,,,,,,,,
,,49.3548327046,,46.6461287123,,20.045950463870447,,,,,,,,1339.1401133,,,,,,,,,,14.1605436664,,,,,,,,,,,,,,,,,,,
,,52.0572585707,,50.9868564724,,24.1718961387,,,,,,,,1341.44675167,,,,,,,,,,13.5428537342,,,,,,,,,,,,,,,,,,,
,,53.4560624764,,58.7057924262,,28.3082633434,,,,,,,,1343.75338999,,,,,,,,,,13.4265284176,,,,,,,,,,,,,,,,,,,
,,53.5019928193,,63.0543695939,,31.1698607237,,,,,,,,1346.06654439,,,,,,,,,,12.5834714259,,,,,,,,,,,,,,,,,,,
,,53.2175258814,,65.8307689102,,34.1312344007,,,,,,,,1351.46944917,,,,,,,,,,10.6781554727,,,,,,,,,,,,,,,,,,,
,,49.9972811025,,70.2127967547,,38.2955980801,,,,,,,,1355.42429723,,,,,,,,,,9.46348739835,,,,,,,,,,,,,,,,,,,
,,48.406912677,,71.4170181257,,40.7946059449,,,,,,,,1359.51548653,,,,,,,,,,9.743076338,,,,,,,,,,,,,,,,,,,
,,44.3269554783,,73.424053746,,44.1896241945,,,,,,,,1363.60667588,,,,,,,,,,8.02103308008,,,,,,,,,,,,,,,,,,,
,,38.3224472734,,76.2678860334,,46.2411506779,,,,,,,,1369.18193888,,,,,,,,,,7.59887341249,,,,,,,,,,,,,,,,,,,
,,32.6186336854,,77.8404197572,,49.4660679391,,,,,,,,1373.58278848,,,,,,,,,,8.20886710251,,,,,,,,,,,,,,,,,,,
,,25.2510355137,,78.6266865492,,52.6035266808,,,,,,,,1378.76025846,,,,,,,,,,8.31579062999,,,,,,,,,,,,,,,,,,,
,,17.6158650436,,79.1313284116,,56.3957802998,,,,,,,,1383.9377928100023,,,,,,,,,,9.49176104983,,,,,,,,,,,,,,,,,,,
,,9.98069468934,,78.0133582746,,59.925948649,,,,,,,,1390.28820802,,,,,,,,,,10.4428553679,,,,,,,,,,,,,,,,,,,
,,3.34037653586,,,,62.3485835495,,,,,,,,1395.93595963,,,,,,,,,,11.9346920164,,,,,,,,,,,,,,,,,,,
,,2.83417524403,,,,65.107630613,,,,,,,,1401.58371135,,,,,,,,,,13.4594424725,,,,,,,,,,,,,,,,,,,
,,6.71894996098,,,,68.5983728119,,,,,,,,1407.93175042,,,,,,,,,,15.4120888777,,,,,,,,,,,,,,,,,,,
,,7.50079143653,,,,71.1647530151,,,,,,,,1414.11471633,,,,,,,,,,17.5511225335,,,,,,,,,,,,,,,,,,,
,,8.5636246186,,,,73.3886515739,,,,,,,,1420.26874472,,,,,,,,,,19.6159605009,,,,,,,,,,,,,,,,,,,
,,7.48732281503,,,,75.4852571832,,,,,,,,1427.22337563,,,,,,,,,,23.9650778779,,,,,,,,,,,,,,,,,,,
,,4.80084155708,,,,77.3781183137,,,,,,,,1432.612796,,,,,,,,,,28.1014450108,,,,,,,,,,,,,,,,,,,
,,0.559683569275,,,,80.2613770303,,,,,,,,1440.34714738,,,,,,,,,,31.4077985869,,,,,,,,,,,,,,,,,,,
,,4.25451288004,,,,83.6577309143,,,,,,,,1447.28071986,,,,,,,,,,33.2930152601,,,,,,,,,,,,,,,,,,,
,,10.1364918061,,,,84.7595681583,,,,,,,,1454.2379271467655,,,,,,,,,,37.486536242,,,,,,,,,,,,,,,,,,,
,,16.4909437464,,,,86.7770449648,,,,,,,,1449.2483170661615,,,,,,,,,,39.6440345933,,,,,,,,,,,,,,,,,,,
,,23.1676424166,,,,87.9253542319,,,,,,,,1421.13780803,,,,,,,,,,42.9138061637,,,,,,,,,,,,,,,,,,,
,,29.7107733877,,,,90.6916670158,,,,,,,,1392.88869555,,,,,,,,,,46.2088337194,,,,,,,,,,,,,,,,,,,
,,35.678914092,,,,94.2987219313,,,,,,,,1365.89453008,,,,,,,,,,48.8939051639,,,,,,,,,,,,,,,,,,,
,,40.6973431337,,,,96.7461301735,,,,,,,,1340.0538840167271,,,,,,,,,,51.4549779477,,,,,,,,,,,,,,,,,,,
,,44.7409556533,,,,99.6558537517,,,,,,,,1314.5464980387655,,,,,,,,,,55.3201114643,,,,,,,,,,,,,,,,,,,
,,47.1443954841,,,,106.829698454,,,,,,,,1290.27014798,,,,,,,,,,58.8984998927,,,,,,,,,,,,,,,,,,,
,,49.2075393056,,,,111.571055446,,,,,,,,1265.9966711,,,,,,,,,,61.7147987005,,,,,,,,,,,,,,,,,,,
,,48.9454302017,,,,112.57628315898602,,,,,,,,1173.2329469279498,,,,,,,,,,64.6845103597,,,,,,,,,,,,,,,,,,,
,,48.8902493566,,,,115.551417741,,,,,,,,1150.79482286,,,,,,,,,,66.9587817714,,,,,,,,,,,,,,,,,,,
,,46.5191398551,,,,118.123225902,,,,,,,,1128.53313027,,,,,,,,,,70.3770331991,,,,,,,,,,,,,,,,,,,
,,44.8982024842,,,,118.702952528,,,,,,,,1106.19221464,,,,,,,,,,73.9402661292,,,,,,,,,,,,,,,,,,,
,,41.9190757688,,,,119.389946057,,,,,,,,1085.0915766918843,,,,,,,,,,79.8322269265,,,,,,,,,,,,,,,,,,,
,,37.6731301723,,,,120.685364255,,,,,,,,1063.0896634,,,,,,,,,,83.9733013048,,,,,,,,,,,,,,,,,,,
,,33.9339299056,,,,118.897846725,,,,,,,,1041.24607962,,,,,,,,,,87.469131988,,,,,,,,,,,,,,,,,,,
,,28.9443603222,,,,119.083428788,,,,,,,,1019.402496,,,,,,,,,,92.969807024,,,,,,,,,,,,,,,,,,,
,,23.8402981749,,,,116.886744197,,,,,,,,998.722493113,,,,,,,,,,97.3091212017,,,,,,,,,,,,,,,,,,,
,,18.8851522532,,,,113.601802541,,,,,,,,976.931799588,,,,,,,,,,100.52980702,,,,,,,,,,,,,,,,,,,
,,14.8896468763,,,,108.584154666,,,,,,,,955.141105974,,,,,,,,,,106.277776743,,,,,,,,,,,,,,,,,,,
,,10.1055241851,,,,102.78766629609531,,,,,,,,934.408213032,,,,,,,,,,112.317528225,,,,,,,,,,,,,,,,,,,
,,8.18138133928,,,,96.8810515138,,,,,,,,913.64751221754,,,,,,,,,,118.744389772,,,,,,,,,,,,,,,,,,,
,,4.68874711464,,,,90.8275250458,,,,,,,,893.1195612828897,,,,,,,,,,124.86885087,,,,,,,,,,,,,,,,,,,
,,3.27001358322,,,,83.2108410777,,,,,,,,873.9949527515846,,,,,,,,,,129.942642729,,,,,,,,,,,,,,,,,,,
,,3.29948875446,,,,76.8442050208,,,,,,,,855.088985855,,,,,,,,,,136.513156009,,,,,,,,,,,,,,,,,,,
,,2.85117111583,,,,67.4932622359,,,,,,,,836.185848342,,,,,,,,,,143.669994216,,,,,,,,,,,,,,,,,,,
,,2.57735063959,,,,47.7557574452,,,,,,,,817.3016213112311,,,,,,,,,,150.94217776,,,,,,,,,,,,,,,,,,,
,,3.36031324958,,,,40.114836219,,,,,,,,799.820822686,,,,,,,,,,159.033201609,,,,,,,,,,,,,,,,,,,
,,3.72628785324,,,,29.1257396046,,,,,,,,780.208419079,,,,,,,,,,167.08864665701347,,,,,,,,,,,,,,,,,,,
,,4.79094164108,,,,19.7913241687,,,,,,,,761.707649389,,,,,,,,,,175.503538885,,,,,,,,,,,,,,,,,,,
,,7.52316125605,,,,9.60026912897,,,,,,,,743.22226494153,,,,,,,,,,182.440437506,,,,,,,,,,,,,,,,,,,
,,9.97408078313,,,,0.786266879588,,,,,,,,723.852991645,,,,,,,,,,188.753764129,,,,,,,,,,,,,,,,,,,
,,13.0350917623,,,,7.07640183464,,,,,,,,704.54812961,,,,,,,,,,195.068107555,,,,,,,,,,,,,,,,,,,
,,16.8011671378,,,,11.7940030257,,,,,,,,686.353958283,,,,,,,,,,199.561320612,,,,,,,,,,,,,,,,,,,
,,21.2723068132,,,,18.0841379764,,,,,,,,668.1177494258167,,,,,,,,,,203.016126372,,,,,,,,,,,,,,,,,,,
,,24.9224934273,,,,24.3562645849,,,,,,,,649.0860382941422,,,,,,,,,,207.336020156,,,,,,,,,,,,,,,,,,,
,,30.0401786177,,,,28.1638195047,,,,,,,,631.5529234059458,,,,,,,,,,208.506087984,,,,,,,,,,,,,,,,,,,
,,35.4051849411,,,,35.1141183591,,,,,,,,614.408333789,,,,,,,,,,208.602712331,,,,,,,,,,,,,,,,,,,
,,38.9164518932,,,,39.4000307516,,,,,,,,596.373841565,,,,,,,,,,209.604361009,,,,,,,,,,,,,,,,,,,
,,43.2806364413,,,,44.2369450953,,,,,,,,579.261833868,,,,,,,,,,209.374485162,,,,,,,,,,,,,,,,,,,
,,45.9250165186,,,,51.3521403335,,,,,,,,564.161160547,,,,,,,,,,207.956599301,,,,,,,,,,,,,,,,,,,
,,46.9519785056,,,,55.0201503763,,,,,,,,546.946392679,,,,,,,,,,203.82670042955615,,,,,,,,,,,,,,,,,,,
,,48.5208897879,,,,56.1599905489,,,,,,,,530.9950699023013,,,,,,,,,,201.284317831,,,,,,,,,,,,,,,,,,,
,,49.026586812,,,,57.3309970854,,,,,,,,515.791064621,,,,,,,,,,198.139250334,,,,,,,,,,,,,,,,,,,
,,49.3031565366,,,,58.9671174712,,,,,,,,500.537487274,,,,,,,,,,195.122084575,,,,,,,,,,,,,,,,,,,
,,47.5042771302,,,,56.6298025569,,,,,,,,485.2840120097848,,,,,,,,,,191.858465884,,,,,,,,,,,,,,,,,,,
,,46.2718548038,,,,56.63305089579486,,,,,,,,470.2270293695356,,,,,,,,,,187.198194839,,,,,,,,,,,,,,,,,,,
,,44.4232214625,,,,56.9329109327,,,,,,,,456.590997817,,,,,,,,,,178.236961127,,,,,,,,,,,,,,,,,,,
,,40.1688866728,,,,57.2005156787,,,,,,,,440.806093598,,,,,,,,,,170.19000148860204,,,,,,,,,,,,,,,,,,,
,,37.7481628307,,,,57.5015710444,,,,,,,,426.990975167,,,,,,,,,,161.831348246,,,,,,,,,,,,,,,,,,,
,,34.120978128,,,,56.99981209,,,,,,,,411.285625097,,,,,,,,,,153.665177232,,,,,,,,,,,,,,,,,,,
,,29.4703793004,,,,58.1837480291,,,,,,,,396.857405294,,,,,,,,,,143.344187667,,,,,,,,,,,,,,,,,,,
,,24.0297476488,,,,58.1837481408,,,,,,,,383.26992769,,,,,,,,,,132.058295416,,,,,,,,,,,,,,,,,,,
,,17.7003755073,,,,59.4969766962,,,,,,,,367.756879398,,,,,,,,,,119.987280555,,,,,,,,,,,,,,,,,,,
,,12.6232318551,,,,59.8463424183,,,,,,,,354.413488226,,,,,,,,,,108.848232725,,,,,,,,,,,,,,,,,,,
,,7.78184294631,,,,,,,,,,,,341.070096977,,,,,,,,,,97.7091849627,,,,,,,,,,,,,,,,,,,
,,3.86577240166,,,,,,,,,,,,328.240867163,,,,,,,,,,87.2756222112,,,,,,,,,,,,,,,,,,,
,,0.842869763985,,,,,,,,,,,,315.674641232,,,,,,,,,,76.2678860614,,,,,,,,,,,,,,,,,,,
,,1.01897981921,,,,,,,,,,,,303.909339693,,,,,,,,,,66.6939098943,,,,,,,,,,,,,,,,,,,
,,4.10066631214,,,,,,,,,,,,293.0002140609772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.06711478137,,,,,,,,,,,,282.371877584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.1253385551,,,,,,,,,,,,271.744099959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.61204303474,,,,,,,,,,,,261.22615755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.58400899982,,,,,,,,,,,,250.877736909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.89933694524,,,,,,,,,,,,241.243985906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.97492876726,,,,,,,,,,,,230.538543025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.03349828181,,,,,,,,,,,,220.394954426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.44030440634,,,,,,,,,,,,210.251366003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.594145374313,,,,,,,,,,,,200.686132288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.06183791073,,,,,,,,,,,,180.902195352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.79077452461,,,,,,,,,,,,171.710924544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9.59513249931,,,,,,,,,,,,162.519654092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13.9733245235,,,,,,,,,,,,153.4489987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16.4597657669,,,,,,,,,,,,145.836423103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21.6959596941,,,,,,,,,,,,137.19743251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26.117623163,,,,,,,,,,,,128.193348515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29.6181575378,,,,,,,,,,,,119.724995182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33.2606861225,,,,,,,,,,,,112.278684548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37.4909984309,,,,,,,,,,,,104.654013822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39.8522746673,,,,,,,,,,,,97.1415776761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41.4836051551,,,,,,,,,,,,90.0914453277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42.5746807579,,,,,,,,,,,,83.2312856872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44.5628826289,,,,,,,,,,,,75.9136357541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44.3111830645,,,,,,,,,,,,70.12336813582999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43.7482592964,,,,,,,,,,,,64.5131584892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41.9337388055,,,,,,,,,,,,58.4433720496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40.3871836373,,,,,,,,,,,,52.8360455676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,38.5430024655,,,,,,,,,,,,46.7084516861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36.1982053231,,,,,,,,,,,,41.1011251994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33.3061237904,,,,,,,,,,,,35.8000717278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.2773490693,,,,,,,,,,,,30.8951800022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26.413115063,,,,,,,,,,,,25.4265076323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22.0464986745,,,,,,,,,,,,20.9162623875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18.0911747519,,,,,,,,,,,,13.4743576371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15.1965867782,,,,,,,,,,,,8.96411238768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9.85351376576,,,,,,,,,,,,4.94639169277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.20971895349,,,,,,,,,,,,8.07959238408e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.555401175833,,,,,,,,,,,,3.37882978778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.72912221548,,,,,,,,,,,,7.50214743007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10.6513853034,,,,,,,,,,,,10.9955138209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16.9332534602,,,,,,,,,,,,13.5725873006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30.3776787478,,,,,,,,,,,,16.8489768764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36.8210242046,,,,,,,,,,,,19.8619014959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45.9197870626,,,,,,,,,,,,22.2312888862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55.0159418931,,,,,,,,,,,,25.4228382977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61.6700837946,,,,,,,,,,,,28.3573279854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68.0388387483,,,,,,,,,,,,30.6428441006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71.2713018615,,,,,,,,,,,,32.9948870591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75.2710603517,,,,,,,,,,,,35.2524319357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76.7057045188,,,,,,,,,,,,37.509976874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79.051641821,,,,,,,,,,,,39.6121874557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81.3083592673,,,,,,,,,,,,42.3593414207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83.8856973787,,,,,,,,,,,,44.3975523381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,86.6513315589,,,,,,,,,,,,46.4357633649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
