lap1-0.csv,lap1-0.csv (from view of ref lap),lap1-1.csv,lap1-1.csv (from view of ref lap),lap1-10.csv,lap1-10.csv (from view of ref lap),lap1-11.csv,lap1-11.csv (from view of ref lap),lap1-12.csv,lap1-12.csv (from view of ref lap),lap1-13.csv,lap1-13.csv (from view of ref lap),lap1-14.csv,lap1-14.csv (from view of ref lap),lap1-15.csv,lap1-15.csv (from view of ref lap),lap1-16.csv,lap1-16.csv (from view of ref lap),lap1-17.csv,lap1-17.csv (from view of ref lap),lap1-18.csv,lap1-18.csv (from view of ref lap),lap1-19.csv,lap1-19.csv (from view of ref lap),lap1-2.csv,lap1-2.csv (from view of ref lap),lap1-20.csv,lap1-20.csv (from view of ref lap),lap1-21.csv,lap1-21.csv (from view of ref lap),lap1-22.csv,lap1-22.csv (from view of ref lap),lap1-23.csv,lap1-23.csv (from view of ref lap),lap1-24.csv,lap1-24.csv (from view of ref lap),lap1-25.csv,lap1-25.csv (from view of ref lap),lap1-26.csv,lap1-26.csv (from view of ref lap),lap1-27.csv,lap1-27.csv (from view of ref lap),lap1-28.csv,lap1-28.csv (from view of ref lap),lap1-29.csv,lap1-29.csv (from view of ref lap),lap1-3.csv,lap1-3.csv (from view of ref lap),lap1-30.csv,lap1-30.csv (from view of ref lap),lap1-31.csv,lap1-31.csv (from view of ref lap),lap1-32.csv,lap1-32.csv (from view of ref lap),lap1-33.csv,lap1-33.csv (from view of ref lap),lap1-4.csv,lap1-4.csv (from view of ref lap),lap1-5.csv,lap1-5.csv (from view of ref lap),lap1-6.csv,lap1-6.csv (from view of ref lap),lap1-7.csv,lap1-7.csv (from view of ref lap),lap1-8.csv,lap1-8.csv (from view of ref lap),lap1-9.csv,lap1-9.csv (from view of ref lap)
6.74099228431,106.212878828,346.428277065,149.91465712,1.96663008715,84.6604162918,114.935422123,72.1890118522,396.965888099,143.523946511,,11527.264363399745,,6571.513860770828,,116.038023625,524.628307448,85.4089698889,,105.365742429,,80.7626370746,107.062228175,138.575429137,17.8220755507,64.493753846,345.978579674,59.1861353558,68.9559965845,147.979635871,48.2499680541,70.4840991162,26.57185779,102.388696058,,124.900722808,,40.0571229236,,6.98529285838,206.765896579,64.8015905423,,120.515337063,410.947444954,208.979685862,44.932756356,111.839183556,383.076453477,133.458510723,,50.1375781627,,79.243104655,,11596.730487006054,33.6772183394,93.9792519082,92.1291339029,132.345276024,148.551448513,89.0369933801,126.151638834,232.538559576,130.288476329,100.104989874,34.9689057082,133.425192449
5.90991096792,124.792023854,327.062061689,179.720396625,13.0613922023,99.5238991481,110.784211968,101.855852293,406.501901455,163.275342403,,11471.544502413471,,6519.34716985333,,140.049719006,482.124596457,96.7570263586,,116.61839451,,109.673443749,116.439904313,160.204149012,19.3918956173,89.6279311808,357.65377561989294,87.7610813053,67.2788229258,183.045020905,72.6879197451,103.133088148,21.2797140837,113.575663014,,156.978057086,,22.6116842995,,20.9656789719,191.941603494,93.6044438338,,144.550348138,430.712597488,248.400005475,38.380095826,135.601994476,383.654333192,155.435742293,,72.2526428268,,83.653559436,,11540.865512074834,31.2312556018,111.543648916,87.4314427778,152.122464085,146.168852231,102.218313424,127.123800057,255.797202828,129.327987265,122.293219023,27.0627644571,158.081878847
5.07882988773,145.994412693,306.078021176,211.722653025,24.1823877597,114.882777409,105.648963286,131.881551011,426.464044631,185.70235978,,11418.83007624137,,6470.711383904589,,162.791029496,436.345387213,111.777795735,,132.076584936,,139.883580521,124.41802009,183.30066796,18.560814365,117.342929935,365.045677929,118.286674705,55.533353834,220.965558713,73.1988313827,138.139404921,13.5501791134,125.456101021,,184.108897382,,3.53398736112,,36.2548796138,185.72548769337374,122.363767642,,167.906794048,465.254948844,289.490280658,32.9914032981,157.514292603,383.4177791676711,175.53173371,,98.0535516107,,83.56651992273927,,11487.9837742692,24.3980644176,128.559313934,82.5822410073,167.755115882,144.538097812,119.456964768,126.662151418,278.285360416,128.774073582,142.545437034,16.4964674687,181.627646212
4.24774857134,167.984616794,282.609384039,243.525388129,42.0844563353,136.366958583,97.3191222406,161.658047808,446.192017777,208.384312806,,11369.798696786536,,6426.1883948310615,,188.106741903,407.683240797,129.292402418,,151.609112703,,169.898227418,132.84885600067238,211.047694297,19.3918956173,146.824352972,373.014903218,151.323867576,40.7703189987,260.683387009,56.1906508191,174.397294954,4.60238064077,138.408108445,,216.02593996,,14.343323135,,53.6620413873,181.832190828,151.852110539,,194.240664852,505.023921218,329.695863883,23.810880418,180.954429549,381.347611959,192.367223037,,126.345240631,,88.3571083334,,11438.767811955155,16.5265738961,140.886881122,79.5792504255,185.039542865,139.896742996,140.011973732,125.6847033849142,301.387983317,128.600231634,161.376787411,2.24811091393,205.215652143
4.98648748498,193.113891173,261.728368046,279.423988409,59.9246594226,163.650984666,91.0194626534,194.777752183,464.920218004,236.402693741,,11324.98798325374,,6386.745138403798,,213.889675228,381.890131217,153.348338401,,177.648927231,,202.934273317,140.289876439,242.60900474,18.560814365,179.605891018,385.768943782,187.714717788,27.4677513349,305.208974468,40.8858770645,214.41983351,11.5494002802,157.005295416,,246.12842716,,38.8047374245,,69.9102037544,175.672135373,184.558072676,,221.237608777,537.75649681,373.626773559,43.4623328867,209.079092228,376.932775064,213.248055404,,160.518957731,,87.3818643179,,11393.73676213373,8.91355561464,158.153141139,77.9471902647,203.386719229,138.327725098,167.023466469,125.163286096,322.059629916,128.395253453,180.717989136,15.0509524562,229.748607804
4.24774857134,223.041988889,242.314869789,319.55091336,80.4339411158,194.89166958,85.0087434613,228.451251048,498.73608235,270.756097895,,11282.905811294835,,6350.990978229727,,245.69215878,354.338936517,182.769500013,,210.205302952,,236.784082328,157.068964589,274.23013706,19.2995533106,217.894443363,402.904269297,229.411641268,21.4573771069,354.051358571,30.1403430808,252.412483557,24.5277808253,182.884821977,,274.240978359,,64.2730927228,,92.6417963725,159.861219429,220.406964884,,253.705926799,548.494517768,419.363296091,57.1016601346,240.508896415,370.192692824,234.744471007,,200.68454103,,85.4128548208,,11351.396431667652,4.30620943631,182.673849406,81.7941308362,224.099192318,136.204959968,197.522176413,123.571667554,338.39348563,128.325015494,202.497553945,35.6696593488,254.778147451
3.416667314,254.490295591,225.106615439,359.874385068,93.1854779114,233.056140677,77.7905125452,256.987450788,527.238691794,307.598017504,,11245.271520227769,,6320.085850760787,,275.269473546,341.185551467,214.966376767,,244.335813599,,268.069861423,169.014878219,310.600181766,18.560814365,257.735152974,432.183101425,270.594667332,35.2092746527,403.999842516,19.238914856,287.046316514,31.0921677659,213.459958457,,303.40062131,,91.2292959806,,112.113557123,135.477441134,254.257324497,,284.614001669,526.610375864,466.565506451,66.9855019292,271.102363197,363.31995789967965,257.236404761,,242.867620513,,85.2086574299,,11313.491077000439,13.1982648956,211.098698255,83.7433061253,245.047552417,133.997019319,226.553464801,122.92947289,354.276227016,129.03627783,227.550216646,58.4450567782,279.556904884
4.24774857134,290.183086299,213.019153157,404.165323286,104.317887827,274.338777325,76.7329375174,287.393530318,536.156786193,349.860408311,,11214.20819247414,,6296.549565631555,,311.564729286,338.829312412,253.283858588,,283.489432069,,299.016136755,202.565714692,346.006791094,17.7297331128,300.644810505,454.066540989,311.684862585,50.8183384983,456.537753948,10.7808436387,318.019812417,33.1546938031,250.343233005,,328.222970364,,122.621543829,,137.497083231,102.255079667,290.668926453,,321.245210972,499.788661953,517.970532334,61.5574449438,304.268761055,349.739629363,279.783916109,,288.27861379,,77.96342499713367,,11282.126803215546,26.4878222355,245.162083949,86.2920122017,269.195170327,131.185413131,261.601803279,121.034632328,369.059623375,130.089701214,259.308925951,96.38746710436644,304.805466374
3.416667314,324.284187579,204.919428565,427.493754737,112.828267059,320.911292404,77.9929150491,305.9377155,513.042620518,394.370997883,,11186.115944452966,,6276.478870603504,,350.725602751,344.614228802,293.992476902,,323.34316984,,323.653138973,242.367411303,381.776844147,18.560814365,343.675993095,475.376947531,349.705856464,59.4143629159,510.17423335,2.35880054568,349.985616959,28.7535849439,289.715120457,,349.152069675,,153.511265619,,160.17493583,66.3546074994,322.536585615,,354.457238004,456.802995246,571.176764916,48.5238896954,338.6214404,331.152396724,300.819795157,,335.163463898,,75.0735588772,,11253.71903217731,33.5090513671,281.90535637,89.3985842333,294.460320846,128.14943943460264,295.546652678,120.165666407,376.280502208,130.36390009671237,294.055130782,140.003420751,324.779272936
4.15540622764,355.318497394,199.307272895,471.093647965,119.881076802,368.499845919,80.2982520936,331.38385121,473.267071748,444.650221914,,11164.696977939298,,6263.933944096636,,396.273184102,357.796662948,339.729879084,,366.988449334,,346.930460486,272.099072337,405.485776498,19.2995533106,381.505742148,496.519265031,383.587843665,70.0815774116,567.903525248,8.70950655049,377.724330184,23.6299479599,335.452522637,,363.038140876,,185.351686141,,187.214287495,32.4904662564,349.391844924,,384.022783863,416.345913073,628.585813111,31.5029945809,379.331811265,306.635492344,324.491054432,,385.002482151,,67.7600484881,,11231.954536274843,42.4356693981,324.940302531,89.1565177143,320.822463641,127.286477725,331.890327174,117.866622277,383.440210161,131.695729837,333.628104179,166.875133264,345.86777333
3.416667314,379.44931025,193.057923004,483.023390633,124.196084488,398.038078556,82.9025561717,348.119374461,434.61665897,497.286631009,,11147.876193983724,,6256.455446966921,,444.531892502,371.776746348,385.633119975,,392.818819852,,363.430476515,314.61090978280504,430.617938134,18.4684720584,397.236300438,513.605211553,406.37225483,80.0812272364,627.025749134,16.5116041768,417.493746573,9.89714696864,382.275168845,,393.626716753,,221.027247848,,211.576852546,9.54217220731,367.093508799,,407.475953857,378.194362849,687.46054911,12.6901380253,423.838428956,277.404026106,345.582902703,,415.509792947,,59.8364944269,,11214.775444049876,46.4082650344,370.040251196,86.5961722329,349.2433801,126.032928281,368.931232708,116.624928712,384.287924374,133.677641146,374.595674106,194.08213630461609,364.284833624
2.58558605667,403.573786404,185.786740625,473.647929869,130.586555887,403.135295508,85.0432685266,375.723077233,371.117961086,615.91292474,,11133.9623588,,6263.483486365111,,556.91107284,396.965888099,420.086621338,,395.091661717,,394.667724964,356.312822504,435.474391178,19.2995533106,400.42589997,534.20139682,421.275347775,89.6654542515,738.457717465,24.5030776779,422.268195615,33.6558025279,435.372498462,,404.610526235,,292.936430863,,264.216330358,7.62241493503,384.369481683,,439.549297017,336.826133349,673.102497156,2.86145213438,530.240496857,209.05515769,383.577384155,,430.974428748,,37.2574429966,,11200.135743112241,51.106176476,434.490054081,79.2305789577,404.348502061,125.505642474,400.01762412,115.090952665,393.223782209,132.970671855,413.24966589,217.36261843050463,391.254088013
4.15540622764,411.787166583,173.632008434,461.731859938,135.728668205,407.178066093,84.97730592,394.070441485,328.312652358,678.698209373,,11136.607374,,6278.123558291354,,620.995417367,421.682554286,419.588355489,,397.724141493,,407.271361318,368.718164976,433.685646427,20.8693734297,404.3017087,551.941513099,419.600131767,106.105001553,706.097433984,30.6644077573,419.838799283,40.3479254864,431.584730538,,410.712671077,,327.783689,,289.803343708,15.0280222182,385.79704027,,444.851179858,276.137515598,641.055891277,12.3488527667,591.903080096,185.629816349,400.812880905,,428.011813524,,23.2576765355,,11202.789528549249,53.0548263248,435.934775142,70.6662047331,417.288322733,123.758055023,407.734323156,113.368745702,400.297990001,131.694346938,410.919694352,239.52080068,400.73374049
3.3243249703,415.797426777,158.139562956,448.85360268,137.451471447,415.665666794,84.1869285072,407.746088056,186.549183993,659.715023773,,11142.6471725,,6296.87507179,,687.245758546,446.890193459,411.351862401,,400.748970487,,414.933521667,373.908651695,429.378132049,21.6081123228,408.504202113,560.42243032,412.678336966,126.117071291,676.201493661,36.6968389546,415.395486904,47.927155676,423.627881467,,416.225159987,,355.443933154,,311.534866814,18.7046523252,383.386434606,,441.881979034,223.497291154,607.131320434,16.7997206601,655.315988334,142.888227929,409.973761228,,419.655986924,,10.6824816228,,11209.264722550146,55.8304646844,428.152123148,47.751512594,416.067103093,122.90938151776456,407.594158141,111.006005931,404.82790816,130.650937121,405.974732743,263.212540712,403.006723707
2.49324371297,420.103569839,139.600878985,436.575242861,138.96032318,421.711638086,77.43830554451303,421.214324988,100.500928725,634.965935703,,11155.79331801358,,6323.413316201525,,700.193520732,471.719438348,405.841337272,,405.193568239,,418.193631196,377.686695592,419.849590554,20.8693734297,418.209757213,571.914101646,405.619457487,143.923264929,642.753450611,40.91610684290101,406.161796682,59.1542200154,416.710862586,,416.935727754,,378.949456111,,330.631296524,25.8654772497,383.698230934,,434.891702181,167.000786166,573.53170378,17.8494518812,640.541120416,112.270060231,417.773845879,,412.47636852,,4.97347119924,,11223.322585734955,59.4325279909,420.75059357,34.8511426647,410.790766234,120.414331333,408.792975793,103.540365075,410.772117173,127.819513976,401.136396592,284.542135934,406.051088837
3.23198260036,419.94666912,110.724949606,423.564816953,139.669555046,425.50051105,65.8255575254,423.9148091,18.2838484123,608.38531274,,11172.637872292766,,6354.1309284961235,,682.328963156,502.661120557,400.382724183,,406.049952577,,414.624656803,382.49115272607065,409.60619432,20.0382921775,426.156641718,581.871046206,395.197531506,157.470941666,605.194678744,,396.511026613,70.2187233976,409.158848373,,415.244826058,,395.321188038,,339.492229562,37.0759666847,382.951576439,,423.49277334,81.2295507277,538.467782114,14.4978949283,619.804622153,79.1295205036,417.507891646,,403.078803089,,15.4162804558,,11241.263579322747,65.5149361966,410.4804161,25.8276286524,401.367327665,118.691451244,408.056034129,99.6111130051,415.351251902,125.735830692,396.730631712,301.68476674856873,406.224393049
2.40090134302,418.167840033,90.4076056457,413.445976031,138.715453546,422.900861714,48.9120307768,419.048637398,43.7605370453,578.765137738,,11195.511751199034,,6390.94821496055,,660.64470942,525.001409773,397.466568348,,405.768759859,,408.058784076,395.276336426,399.475780702,21.6081123228,430.35493371,584.999901087,388.849013016,169.123215268,569.066826154,,383.45464776,82.9844988521,401.227408804,,412.616630282,,408.529568169,,352.203350527,56.7923419927,382.805483655,,411.746870795,9.6593760834,506.448931566,9.75237659948,595.73621283,26.5349930152,413.42321816,,392.265222289,,31.4172397407,,11265.220963878679,69.1013583571,398.763041466,19.249193957,393.609735715,119.02532657325641,403.683579128,91.7678016551,419.349929935,124.374327016,395.283612558,328.277913819,404.988460811
3.13964023086,414.603083878,71.1286064753,407.581720888,137.859286975,411.333198172,13.0595238756,412.573442777,71.2625017512,546.88901634,,11224.748541932624,,6434.454187498184,,636.533958391,550.701487704,396.86287964,,401.809274803,,400.18964549,418.66536727,388.643730582,20.0382921775,429.642106486,587.700083962,386.640699598,182.022322251,534.250852478,,370.69537326,96.6253443131,393.8488875,,406.679338,,419.550713431,,370.578065673,78.5069995447,382.452535298,,398.817621226,26.3181644135,476.95175273,0.568366272262,571.240406062,31.4506747385,407.723082552,,383.780591354,,45.5947142472,,11295.549321915138,71.5449988604,387.728127864,13.591629712,384.811340537,118.113852331,396.982825729,87.2688641045,418.963505029,123.406106673,394.77799592,347.800902309,402.230565616
2.30855909344,409.681253271,56.1906625673,402.67567846,137.134416935,397.786171698,7.45148840808,402.070387646,83.5989012811,513.515207283,,11258.834453604275,,6483.205870697274,,609.466313304,553.695435152,394.308178399,,394.0319674,,390.65606587,440.5143885911682,376.303777488,19.2995533106,420.96795742,587.310319428,386.085933328,195.608277464,499.09975233,,358.077534364,114.225282257,385.654455769,,396.614247866,,430.483887415,,387.039965455,103.312796948,380.251033944,,384.883600126,48.3437922219,448.522365089,4.43625973518,542.002591825,94.1863568965,399.801628042,,376.310818021,,60.5516163691,,11330.738199908157,73.7628567155,375.818169385,10.8581094312,375.779076107,114.049309508,388.770972685,83.9122826192,412.742743298,122.501353459,394.542175584,361.1151563,396.320729477
1.47747777886,401.755823481,43.6760599904,398.033827902,138.3525595,381.785281284,3.29764126262,387.995403635,78.3754838094,479.599530916,,11297.428898317561,,6536.526399514111,,576.150641685,526.115491111,391.739460345,,384.591647005,,378.701018946,464.075262164,363.030193861,17.7297331128,408.188701667,584.837989141,385.950346141,209.14403064124508,464.30195284,,348.16425309,125.504913093,376.951529546,,384.0827076,,441.520472367,,400.259181761,123.373785101,375.451353294,,372.788863096,59.3213145419,422.079669017,5.67483191474,511.419038208,150.174341512,387.949875333,,369.085741912,,76.2884092139,,11370.423104722808,75.8014930137,364.297897595,10.8797663269,366.857723386,113.143684032,379.608503342,79.8122867852,402.183496226,122.138149664,394.176241465,370.3258514326925,390.530750201
1.38513541276,390.682991955,32.1615391417,392.14321927,138.491174595,363.75381278,1.48267820394,373.640830005,67.315810264,447.396500947,,11339.573189101959,,6593.319091755753,,542.558101445,479.494269975,387.824483942,,371.811706027,,364.508658456,487.957217402,350.803649766,18.4684720584,393.373199079,575.665363094,385.56807749,231.015482893,432.16934982792066,,341.654254603,136.913264714,366.961917868,,369.31417236,,448.05747321,,409.753137581,137.814431374,368.177417971,,362.006892363,49.5597610868,399.459168253,2.65503856992,478.445667399,183.851607683,374.099756374,,358.966479884,,88.2139114179,,11413.636001491299,79.1899582115,352.694052833,8.92462019894,357.534456379,112.382564227,367.512368617,78.4041671894,389.787320558,119.755297163,388.795710202,381.19448444,381.37543405
0.55405415723,377.925911077,21.6878407795,383.793089519,139.416928678,342.346863961,0.726051058997,359.162251661,52.7324503904,416.826899108,,11385.24745314471,,6653.52848510052,,507.36317442,437.85033357,380.842051934,,356.78380603,,349.14724886,510.094025178,337.959095131,17.7297331128,376.12406634,564.907005827,382.515780913,249.53633528,406.163747482,,336.544041436,159.562947486,354.991750725,,349.991670949,,455.468753621,,421.441271493,142.39871156,358.337030557,,349.750405128,30.6644078198,379.983767468,3.18564928804,446.194395075,184.431376547,358.067714095,,348.602916621,,101.606694794,,11460.356401853744,80.492201094,340.14585442,6.52794488897,346.956126643,111.510845401,352.671991996,78.143037564,373.196259524,120.105725748,375.735426684,389.736197129,369.617908552
1.29279302041,361.800905753,11.7472028534,372.375357163,141.355519114,320.090422185,1.48743673216,343.090846698,41.2670208328,386.679107168,,11432.344899631624,,6715.358427897676,,470.391373709,409.511628227,369.096144163,,339.688123736,,331.655573701,528.763314519,325.027865129,18.4684720584,356.864755654,497.808017541,374.570155928,259.420948662,381.004579098,,329.441578539,171.539932916,338.952647291,,328.466222608,,457.36930548,,429.280766062,141.651763561,344.834987924,,336.942673655,20.5732492271,360.93476573,12.5320489926,414.037701114,163.21051795175947,338.527052626,,334.844821643,,113.885536339,,11508.496457297926,83.3948636929,326.771204662,5.03750176299,333.839661398,111.277044373,335.988618729,81.1659911878,356.007076673,121.002246247,357.727764774,393.8074724561932,354.058157547
2.03153190984,342.961688897,2.56032967507,357.836416745,140.1761897239401,299.988631582,0.0651400920431,325.693326295,32.5603625625,358.788050552,,11480.870629690875,,6778.8028799762815,,432.91399564494407,368.759160446,351.035005034,,319.455973904,,312.874088124,547.436279469,313.456296856,19.2995533106,336.793593647,477.579038529,360.349410187,268.6341476819141,358.602322396,,322.975667294,194.022496157,321.273079874,,307.453910457,,457.877796975,,437.611587607,135.650634154,328.480244419,,323.674153431,11.8349343104,341.901780792,24.124859026,385.017590721,140.836087578,318.759904536,,318.187514294,,126.576895178,,11558.060893818927,83.776084008,312.807379586,0.828417870362,318.626561664,111.92415081,318.669118136,84.1707000268,335.448870012,119.895951757,336.136370739,400.225802185,336.00827903
1.20045065431,324.770440188,14.5508101735,339.931026937,142.077876182,281.518586936,1.58152475194,309.054830329,22.7165062964,334.523404887,,11532.34663155913,,6845.242230894992,,398.491316249,322.650674637,329.407695754,,299.509572287,,295.706924834,558.004014001,299.600139193,18.4684720584,320.620524014,453.286105626,343.065811958,278.029621702,338.622430314,,315.467203674,220.290948291,303.777840929,,285.97720056,,455.698820741,,442.227868462,126.31750266,307.610870998,,310.625251091,3.17649862944,324.193851699,35.7236976939,359.219436815,131.945908206,300.011483356,,301.020350991,,137.40137979,,11610.565371727977,84.7723125171,298.721668431,6.82198220665,302.686119596,111.435016198,302.044495424,85.6849455813,315.623705017,118.200117719,315.124123567,403.68744111,316.550725238
2.03153190984,306.468012818,33.839915806,319.086462952,143.585991181,264.360250819,2.05615888143,293.659109324,15.1640431006,312.702598495,,11584.286070248443,,6912.203008172053,,364.878510196,177.804403341,307.780386404,,279.199653762,,278.198549702,567.576302541,284.350352997,17.7297331128,305.022280109,416.789439082,321.162959071,289.979479635,319.484772303,,304.577762755,236.936621065,284.169258289,,265.547412905,,453.337637134,,446.844149265,119.015405047,285.34303122,,296.226867018,7.07640179665,304.896598553,44.7274579333,335.169046323,135.057221038,283.538910196,,281.844397665,,148.225864356,,11663.520968786546,84.7983744246,283.980737779,12.1790789753,283.493729793,111.475824984,286.739296394,86.7497372738,295.776361617,116.449455319,294.38252212,406.692321363,295.24761491
1.20045065431,289.069859731,48.7644970493,296.264808177,142.199584721,248.679766201,4.83934368256,277.948345576,6.29013497736,295.134077005,,11638.627218181138,,6981.809110167167,,333.362317949,92.6842405863,283.564202868,,261.215336569,,261.239200624,572.05907766,266.650084785,19.2995533106,290.068435295,370.470265541,295.629112703,308.913510345,301.372342167,,289.487208246,254.901411643,266.188427121,,247.131046967,,449.866717825,,447.055625521,114.4463678,263.211929458,,280.999142534,14.7124673766,285.760465657,57.9397596501,314.024870238,144.762765141,269.2777489045004,,262.511661814,,157.414937151,,11718.880797599946,84.7151702381,267.655708922,16.5228217693,264.227717814,110.921112477,272.273533108,86.2825252388,276.360073805,113.595428112,277.064377329,407.738320126,273.25893645
1.9391895175,271.812978941,63.5664201095,273.181868232,141.498030776,237.862003075,6.05178326752,261.953508739,1.9968136946,277.50952183,,11693.432847960798,,7051.88804854,,304.873164497,18.3510321207,256.393897504,,245.123405171,,246.57837375,573.719459446,249.778819516,18.560814365,274.888810655,356.760839989,266.608630354,331.83978446,282.427659812,,271.408545965,270.329156808,249.202698629,,233.221472561,,446.395798516,,447.224274898,115.815774325,242.495166193,,263.840883584,26.7330734412,265.694916944,70.4473000129,294.324566509,160.452031936,255.733484677,,243.069015685,,164.424174077,,11774.69241156376,84.5581437014,251.850036843,19.7975726768,244.785071634,111.194926522,257.526589244,82.2539156666,258.090756051,113.366629068,260.561063347,406.948741677,252.337819913
1.20045065431,256.821199715,78.0646656847,252.494247448,142.671148164,216.699221541,8.65531835697,247.078875693,11.794002962,261.40314702,,11752.1606552561,,7125.590405300521,,280.707172415,20.3884320739,232.405835329,,232.930490284,,234.684360883,576.8627328043259,212.317786465,19.2995533106,259.980119781,351.63850758,240.68115422,361.335967038,264.138739611,,231.005205435,285.94613712911814,233.5517020445164,,211.323569337,,442.104990909,,444.598360101,121.705063046,224.503664384,,246.693803595,35.3286653387,246.735396642,77.8530156373,275.641987428,178.01876871,244.228027268,,227.058675403,,174.007516665,,11834.421505615881,84.8284857413,236.85984295,23.3389854499,226.851276523,112.474575454,244.025361535,78.2507502494,243.493685446,111.74919225,247.108751942,405.338657935,235.424361898
1.9391895175,226.927769136,91.1217449807,219.0910069,141.23506675039766,207.141830138,14.4758800357,215.169211377,21.5347713092,226.932435941,,11873.472055410284,,7276.49889032816,,240.967051276,53.6435128715,191.530609625,,214.027091993,,213.374955727,578.215811669,196.95237975,18.560814365,228.636649798,352.047986814,199.103788342,406.592414129,223.938374925,,209.618746649,301.561179068,205.944698333,,203.501257546,,432.108064867,,431.016831251,129.09203926,196.915079663,,211.594692451,41.1205132785,208.168478107,86.4474732558,238.51440946,194.353247047,223.325047903,,197.896369294,,185.752809739,,11957.696439464558,84.5480954797,206.714698103,26.2885705871,194.479355318,114.134716582,217.346948688,70.5355808263,215.591610699,111.015858938,224.443986867,403.45987775650224,210.592614345
1.10810826197,213.478445658,100.853158779,208.89532562,141.486045748,197.436453335,21.1423750543,199.523518888,29.0918740844,208.317792564,,11937.540146077816,,7355.196432384424,,225.713527999,60.3060952129,180.303075042,,206.940037936,,204.463119707,580.164634757,182.806728719,19.2995533106,213.364887186,359.111819326,186.835348233,445.380510092,205.451168072,,189.63613375,317.619177596,194.134459203,,196.297610653,,426.953354978,,424.135431453,135.371183516,189.892217226,,195.906791595,47.1108068021,191.08259138,90.6176589866,219.445066986,199.767777594,214.198991488,,188.675551533,,192.219736512,,12022.720142927092,85.3006336376,193.774021268,29.7170291033,184.223595578,114.658178121,204.27198134,60.5261958939,204.528369852,107.859078842,214.076728784,398.732122851,203.105842688
0.277027124544,200.471500487,108.576084611,201.614766704,139.77574421,186.616857199,29.0916425363,183.506240353,36.1682759319,188.595536523,,12004.024293705703,,7436.4723703619575,,212.718162896,44.8199027719,172.463410547,,199.49005583,,195.138542641,581.077077403,171.096214946,18.560814365,197.695920915,368.99860401,177.500478124,467.369271668,186.498936937,,171.53312794,332.967932309,182.514847757,,189.683101451,,422.481388053,,414.892734351,136.15367666,185.63300446,,181.700027144,51.4460676946,175.755367076,96.14986151226398,199.950355715,203.143532366,204.242164899,,181.543518992,,196.362795667,,12090.159689985901,84.3060579361,181.830494406,31.9901280273,175.367277331,113.638671248,191.035973465,51.3665254129,192.548171372,107.56109256,203.784839991,393.98150178,195.782390398
1.84684720389,187.195550285,113.943042142,195.246466919,137.569373235,172.733417925,36.506780874,168.06154377,,169.380804738,,12071.443585173402,,7518.416494097759,,200.785757047,25.9468066441,167.762926002,,191.169739295,,185.524458368,574.629106228,160.972063211,19.2995533106,182.38489187,380.19180138,173.048020649,486.699190419,168.479320173,,156.222661259,350.558626927,171.745010919,,180.856994434,,415.83202774,,406.723608378,133.457143427,182.676160093,,169.409081464,,161.517652767,101.870841008,180.597467012,207.34501771,191.938521476,,175.888726031,,201.530237753,,12158.507701557462,79.8007472417,170.625163962,37.5455090616,167.80398633,111.497182957,178.593517708,41.5638934446,181.394978981,107.111673862,190.376151167,388.816855003,188.380651511
1.01576606646,173.148526942,120.575081246,188.145563612,135.05316712,156.097204354,45.0475652394,153.291766223,,150.041618227,,12141.276735438783,,7602.912026013931,,187.193312806,15.6164818941,166.257213703,,180.999089897,,174.487627902,562.006666493,150.259620903,18.560814365,166.465248305,393.630040339,170.383048277,508.74443542035425,151.015742497,,143.245338364,382.261667423,161.329492435,,168.595411948,,409.488506349,,396.530875187,130.291682308,179.434991246,,158.812700687,,147.999127657,107.411770676,161.163835103,210.184452803,179.135244963,,171.397763787,,205.423076388,,12229.268786809114,76.6814628431,158.899292639,40.1663560021,161.969685171,109.823853526,164.131148887,27.7043371619,169.936885775,106.056786167,175.721323158,380.225113586,178.849113655
0.277027124544,157.677274059,124.0491482,176.058835841,134.948175931,138.736352676,51.2372200275,137.290625694,,130.434371557,,12211.047750776102,,7687.545109677411,,171.144043155,5.40290478047,164.808552877,,165.734106423,,159.957460681,539.246634418,139.472436722,19.2995533106,148.988250197,405.861482255,166.996075265,520.9965875187786,133.670486374,,132.708908591,406.136310922,149.688220078,,154.004800613,,401.101309905,,384.950450985,126.16582296497714,172.667252817,,148.208633542,,134.626582089,118.033789406,140.288913799,214.00907322715358,164.322163247,,163.391302529,,207.307330382,,12299.966928255197,72.0594887169,145.213678939,44.6772755334,154.35278165,107.259056784,147.529903467,20.0994234218,155.560336594,103.300521343,157.504868053,362.516266707,163.464289946
1.01576606646,141.123297316,126.283170478,159.677213373,132.784585006,120.55895632,54.9767530003,121.56536035,,111.64400816,,12281.246533967784,,7772.558858090266,,153.787540664,3.14209903108,160.544723018,,147.887896696,,144.011949038,518.931365657,128.433453754,18.560814365,132.175839252,426.490184752,162.667463507,530.0768401744419,117.959611618,,123.886854246,443.522622428,136.986659455,,136.782614547,,391.314849512,,372.520406031,124.005938362,161.592732458,,137.519119781,,122.061889654,131.412221939,120.777488239,217.009655196,147.770849289,,152.9010175,,207.510407056,,12371.0792036691,66.5121895486,132.444377965,47.3916835745,145.518835549,99.6738293179,130.928658075,16.8222999515,140.716296415,99.4633460457,138.760149394,337.577365327,146.106196798
